campaign_id	campaign_name	platform	post_type	content_theme	target_audience	boosted_post	spend_usd	reach	impressions	engagements	clicks	conversions	conversion_value_usd	cpc_usd	ctr	engagement_rate	hashtag_count	emoji_count	word_count	sentiment_score	video_length_seconds	post_datetime	campaign_year
CMP1015	Summer Campaign	LinkedIn	Carousel	Lifestyle	Parents	FALSE	0.439999997615814	3140	4364	229	91	17	746.359985351563	0	0.0208999998867512	0.0728999972343445	8	9	7	0.839999973773956	0	2025-04-24 15:15:00.000	2025
CMP1015	Summer Campaign	Instagram	Reel	Behind the Scenes	Parents	TRUE	109.050003051758	7484	9181	666	432	74	9777.1298828125	0.25	0.0471000000834465	0.0890000015497208	14	6	42	-0.159999996423721	112	2025-04-07 12:00:00.000	2025
CMP1015	Back to School Campaign	X	Reel	Lifestyle	Parents	TRUE	10.0699996948242	7424	10714	266	126	8	791.940002441406	0.0799999982118607	0.0118000004440546	0.0357999987900257	11	3	26	0.119999997317791	10	2025-04-04 21:45:00.000	2024
CMP1015	Fall Campaign	X	Video	Product Launch	Professionals	TRUE	0.779999971389771	8260	9858	283	94	10	1050.26000976563	0.00999999977648258	0.0094999996945262	0.0342999994754791	12	7	5	-0.25	50	2025-04-12 14:45:00.000	2024
CMP1015	Holiday Campaign	X	Reel	Behind the Scenes	Professionals	TRUE	24.7399997711182	9414	11609	743	484	90	4905.56982421875	0.0500000007450581	0.0417000018060207	0.0789000019431114	9	0	36	0.379999995231628	14	2025-04-28 23:15:00.000	2024
CMP1015	Back to School Campaign	X	Story	Behind the Scenes	Gen Z	FALSE	0.159999996423721	553	719	63	29	5	86.7399978637695	0.00999999977648258	0.0403000004589558	0.113899998366833	14	0	21	0.109999999403954	83	2025-04-13 15:30:00.000	2024
CMP1015	Holiday Campaign	Instagram	Carousel	Product Launch	Gen X	TRUE	15.3699998855591	7881	9492	902	272	48	2283.06005859375	0.0599999986588955	0.0286999996751547	0.114500001072884	2	3	28	-0.230000004172325	0	2025-04-12 08:30:00.000	2024
CMP1015	Spring Campaign	X	Carousel	Behind the Scenes	Professionals	TRUE	31.8799991607666	9633	12345	955	393	67	2415.39990234375	0.0799999982118607	0.0318000018596649	0.0991000011563301	13	1	45	0.5	0	2025-04-28 13:30:00.000	2025
CMP1015	Fall Campaign	LinkedIn	Story	Promotion	Professionals	FALSE	2.34999990463257	2506	3818	116	39	3	223.660003662109	0.0599999986588955	0.0102000003680587	0.0463000014424324	7	7	38	-0.0299999993294477	79	2025-04-12 07:45:00.000	2025
CMP1015	Summer Campaign	TikTok	Story	Promotion	Professionals	TRUE	179.130004882813	13101	19585	397	267	41	2551.53002929688	0.670000016689301	0.0136000001803041	0.0303000006824732	10	3	20	-0.239999994635582	55	2025-04-07 17:30:00.000	2025
CMP1015	Fall Campaign	Facebook	Story	Behind the Scenes	Gen Z	TRUE	44.7200012207031	5348	8764	166	51	10	1473.31005859375	0.879999995231628	0.00579999992623925	0.0309999994933605	7	3	17	0.75	111	2025-04-07 13:00:00.000	2025
CMP1015	Summer Campaign	TikTok	Carousel	Lifestyle	Millennials	FALSE	0.600000023841858	2454	3671	157	71	9	354.540008544922	0.00999999977648258	0.0193000007420778	0.0640000030398369	5	10	40	-0.730000019073486	0	2025-04-02 19:15:00.000	2025
CMP1015	Fall Campaign	TikTok	Story	Product Launch	Gen X	FALSE	3.71000003814697	5016	7105	495	214	28	1281.56005859375	0.0199999995529652	0.0300999991595745	0.0987000018358231	2	5	46	-0.150000005960464	13	2025-04-04 07:15:00.000	2024
CMP1015	Back to School Campaign	TikTok	Carousel	Behind the Scenes	Gen X	TRUE	23.1499996185303	9733	10909	865	361	30	2559.1201171875	0.0599999986588955	0.033100001513958	0.0888999998569489	13	0	36	0.00999999977648258	0	2025-04-04 15:15:00.000	2024
CMP1015	Fall Campaign	TikTok	Video	Behind the Scenes	Gen X	TRUE	81.6100006103516	9315	12939	410	165	30	497.440002441406	0.490000009536743	0.0127999996766448	0.0439999997615814	3	5	14	0.219999998807907	33	2025-04-20 11:45:00.000	2025
CMP1015	Summer Campaign	LinkedIn	Carousel	Product Launch	Parents	FALSE	15.5	8271	10091	460	209	12	154.850006103516	0.0700000002980232	0.0207000002264977	0.0555999986827374	6	9	24	0.400000005960464	0	2025-04-22 21:30:00.000	2025
CMP1015	Back to School Campaign	Facebook	Image	Promotion	Millennials	TRUE	49.8899993896484	6038	6808	235	91	7	635.619995117188	0.550000011920929	0.013399999588728	0.0388999991118908	7	2	48	-0.389999985694885	0	2025-04-20 15:45:00.000	2024
CMP1015	Holiday Campaign	Instagram	Image	Product Launch	Gen X	FALSE	0.159999996423721	1919	3093	54	35	3	399.559997558594	0	0.0113000003620982	0.0281000006943941	11	2	39	1	0	2025-04-04 09:45:00.000	2024
CMP1015	Back to School Campaign	TikTok	Video	Product Launch	Gen Z	TRUE	15.9700002670288	5614	7517	498	209	22	399.890014648438	0.0799999982118607	0.0277999993413687	0.088699996471405	3	4	33	-0.0399999991059303	64	2025-04-22 22:15:00.000	2024
CMP1015	Fall Campaign	LinkedIn	Image	Behind the Scenes	Parents	TRUE	13.8100004196167	4908	7139	198	116	11	1224.72998046875	0.119999997317791	0.0162000004202127	0.0403000004589558	4	1	19	1	0	2025-04-17 14:00:00.000	2025
CMP1015	Fall Campaign	LinkedIn	Reel	Behind the Scenes	Millennials	TRUE	223.440002441406	22205	26610	1271	754	64	9414.6396484375	0.300000011920929	0.0283000003546476	0.0571999996900558	4	10	20	0.239999994635582	50	2025-04-05 16:45:00.000	2024
CMP1015	Fall Campaign	Facebook	Image	Product Launch	Gen Z	TRUE	35.9199981689453	6151	9923	282	139	13	661.510009765625	0.259999990463257	0.0140000004321337	0.0458000004291534	6	9	34	-0.340000003576279	0	2025-04-24 12:00:00.000	2024
CMP1015	Holiday Campaign	Instagram	Image	Behind the Scenes	Parents	TRUE	62.4900016784668	5115	8098	237	144	13	1574.68994140625	0.430000007152557	0.0177999995648861	0.0463000014424324	12	3	43	0.709999978542328	0	2025-04-15 09:30:00.000	2025
CMP1015	Back to School Campaign	LinkedIn	Image	Promotion	Professionals	TRUE	72.7699966430664	6427	9899	711	350	34	406.899993896484	0.209999993443489	0.0353999994695187	0.110600002110004	12	10	24	0.589999973773956	0	2025-04-01 18:00:00.000	2025
CMP1015	Spring Campaign	X	Image	Product Launch	Millennials	TRUE	1.51999998092651	4516	5246	382	135	11	863.75	0.00999999977648258	0.0256999991834164	0.0846000015735626	14	9	44	0.550000011920929	0	2025-04-12 19:45:00.000	2025
CMP1015	Summer Campaign	Instagram	Reel	Product Launch	Millennials	TRUE	123.290000915527	14174	18366	1207	464	50	2775.01000976563	0.270000010728836	0.0252999998629093	0.0851999968290329	1	1	46	0.550000011920929	35	2025-04-27 07:00:00.000	2025
CMP1015	Fall Campaign	Instagram	Story	Lifestyle	Professionals	TRUE	74.7699966430664	7546	9585	302	130	18	1175.05004882813	0.579999983310699	0.0136000001803041	0.0399999991059303	9	2	27	-0.28999999165535	33	2025-04-02 22:45:00.000	2024
CMP1015	Spring Campaign	Facebook	Story	User Testimonial	Gen X	TRUE	14.5299997329712	6313	8961	707	343	17	1899.43994140625	0.0399999991059303	0.0383000001311302	0.112000003457069	8	7	35	0.620000004768372	54	2025-04-16 10:15:00.000	2024
CMP1015	Back to School Campaign	X	Reel	User Testimonial	Gen Z	TRUE	28.7000007629395	6978	9597	250	75	11	1228.19995117188	0.379999995231628	0.00779999978840351	0.0357999987900257	7	5	20	-0.349999994039536	114	2025-04-16 18:45:00.000	2025
CMP1015	Spring Campaign	TikTok	Image	User Testimonial	Gen X	FALSE	4.48000001907349	4060	5211	94	52	8	272.959991455078	0.0900000035762787	0.00999999977648258	0.023199999704957	11	8	21	0.469999998807907	0	2025-04-14 21:45:00.000	2024
CMP1015	Fall Campaign	X	Carousel	Promotion	Millennials	FALSE	0.629999995231628	3906	4857	107	74	9	1256.71997070313	0.00999999977648258	0.0152000002563	0.0274000000208616	11	10	49	0.479999989271164	0	2025-04-05 07:00:00.000	2025
CMP1015	Spring Campaign	TikTok	Story	Promotion	Professionals	FALSE	1.77999997138977	1926	2602	76	47	2	49.75	0.0399999991059303	0.0181000009179115	0.0395000018179417	8	9	33	-0.46000000834465	83	2025-04-07 23:00:00.000	2025
CMP1015	Fall Campaign	TikTok	Reel	User Testimonial	Professionals	TRUE	2.29999995231628	221	266	10	4	0	0	0.569999992847443	0.0149999996647239	0.0452000014483929	0	8	16	0.490000009536743	7	2025-04-12 17:15:00.000	2025
CMP1015	Fall Campaign	LinkedIn	Image	Behind the Scenes	Gen Z	TRUE	12.960000038147	8366	10037	971	543	35	4962.18994140625	0.0199999995529652	0.0540999993681908	0.116099998354912	7	4	36	0.28999999165535	0	2025-04-03 06:45:00.000	2025
CMP1015	Back to School Campaign	Facebook	Image	Promotion	Parents	TRUE	32.8300018310547	7220	9981	446	139	22	3216.14990234375	0.239999994635582	0.0138999996706843	0.0617999993264675	9	1	40	0.349999994039536	0	2025-04-25 07:30:00.000	2025
CMP1015	Holiday Campaign	X	Video	Lifestyle	Professionals	TRUE	13.210000038147	6462	7826	431	224	19	1237.02001953125	0.0599999986588955	0.0285999998450279	0.0666999965906143	9	2	24	-0.230000004172325	108	2025-04-17 09:00:00.000	2024
CMP1015	Back to School Campaign	TikTok	Story	User Testimonial	Parents	TRUE	56.3699989318848	8915	10384	274	177	14	1111.52001953125	0.319999992847443	0.017000000923872	0.0307000000029802	7	4	25	-0.439999997615814	77	2025-04-26 19:00:00.000	2024
CMP1015	Back to School Campaign	LinkedIn	Story	Promotion	Gen Z	TRUE	21.25	3129	4813	207	64	9	328.609985351563	0.330000013113022	0.0132999997586012	0.066200003027916	9	9	40	0.28999999165535	99	2025-04-25 13:45:00.000	2025
CMP1015	Spring Campaign	Instagram	Story	Behind the Scenes	Millennials	FALSE	2.28999996185303	3382	4078	238	108	7	279.170013427734	0.0199999995529652	0.0264999996870756	0.0703999996185303	15	4	43	0	18	2025-04-19 09:45:00.000	2025
CMP1015	Summer Campaign	Facebook	Reel	User Testimonial	Millennials	TRUE	10.1099996566772	1727	2509	195	59	10	1367.80004882813	0.170000001788139	0.0234999991953373	0.112899996340275	0	2	30	-0.119999997317791	38	2025-04-10 21:00:00.000	2025
CMP1015	Spring Campaign	X	Carousel	User Testimonial	Millennials	FALSE	4.6100001335144	5236	6043	377	126	21	1172.59997558594	0.0399999991059303	0.0208999998867512	0.0719999969005585	13	6	14	-0.159999996423721	0	2025-04-11 18:00:00.000	2024
CMP1015	Fall Campaign	Instagram	Reel	User Testimonial	Millennials	TRUE	174.979995727539	13726	15717	620	343	46	2840.19995117188	0.509999990463257	0.0218000002205372	0.0452000014483929	0	8	21	0.850000023841858	8	2025-04-08 23:45:00.000	2025
CMP1015	Summer Campaign	X	Carousel	Promotion	Professionals	TRUE	23.6100006103516	6867	7744	627	212	12	1276.85998535156	0.109999999403954	0.0274000000208616	0.0913000032305717	13	0	42	-0.280000001192093	0	2025-04-10 14:00:00.000	2024
CMP1015	Summer Campaign	Instagram	Video	Product Launch	Professionals	TRUE	13.1000003814697	2142	3239	118	36	3	205.410003662109	0.360000014305115	0.0110999997705221	0.0551000013947487	3	2	23	-0.200000002980232	67	2025-04-11 08:15:00.000	2024
CMP1015	Spring Campaign	LinkedIn	Carousel	Behind the Scenes	Professionals	TRUE	37.5699996948242	4915	7255	141	96	13	398.390014648438	0.389999985694885	0.0131999999284744	0.0286999996751547	12	4	26	0.0900000035762787	0	2025-04-04 16:15:00.000	2024
CMP1015	Back to School Campaign	Facebook	Image	Lifestyle	Millennials	FALSE	18.5300006866455	3818	6116	447	141	11	887.599975585938	0.129999995231628	0.0230999998748302	0.11710000038147	12	3	48	0.509999990463257	0	2025-04-09 22:15:00.000	2025
CMP1015	Back to School Campaign	Instagram	Carousel	Lifestyle	Gen Z	FALSE	7.53000020980835	5919	8237	388	123	18	364.049987792969	0.0599999986588955	0.0148999998345971	0.0656000003218651	4	2	27	0.330000013113022	0	2025-04-20 18:30:00.000	2024
CMP1015	Summer Campaign	Facebook	Story	Product Launch	Gen X	FALSE	4.17999982833862	5038	6093	461	176	18	427.799987792969	0.0199999995529652	0.0288999993354082	0.091499999165535	12	1	39	0.270000010728836	45	2025-04-27 17:30:00.000	2024
CMP1015	Back to School Campaign	X	Reel	User Testimonial	Millennials	FALSE	25.4599990844727	3511	3953	312	174	13	1543.27001953125	0.150000005960464	0.0439999997615814	0.0888999998569489	10	5	36	0.560000002384186	106	2025-04-18 19:15:00.000	2025
CMP1015	Summer Campaign	X	Image	User Testimonial	Gen X	TRUE	19.2900009155273	2846	3368	154	80	15	878.150024414063	0.239999994635582	0.0238000005483627	0.0540999993681908	9	8	10	-0.119999997317791	0	2025-04-11 10:15:00.000	2024
CMP1015	Summer Campaign	LinkedIn	Carousel	Promotion	Gen X	TRUE	13.3400001525879	7143	9134	623	235	11	1637.31994628906	0.0599999986588955	0.0256999991834164	0.0872000008821487	15	9	15	0.0500000007450581	0	2025-04-26 16:30:00.000	2025
CMP1015	Summer Campaign	X	Carousel	Lifestyle	Professionals	TRUE	27.8999996185303	2119	2461	107	59	8	508.679992675781	0.469999998807907	0.0240000002086163	0.050500001758337	0	10	29	0.159999996423721	0	2025-04-21 16:30:00.000	2025
CMP1015	Fall Campaign	X	Image	Product Launch	Millennials	FALSE	2.73000001907349	911	1096	25	15	2	154.729995727539	0.180000007152557	0.0137000000104308	0.0274000000208616	9	7	47	0.280000001192093	0	2025-04-28 12:15:00.000	2024
CMP1015	Back to School Campaign	Instagram	Image	Lifestyle	Millennials	FALSE	3.42000007629395	5466	6453	374	261	20	322.940002441406	0.00999999977648258	0.0403999984264374	0.068400003015995	11	8	29	-0.360000014305115	0	2025-04-21 17:45:00.000	2025
CMP1015	Fall Campaign	Instagram	Carousel	Behind the Scenes	Millennials	FALSE	9.86999988555908	751	918	60	32	4	154.830001831055	0.310000002384186	0.0348999984562397	0.0798999965190887	10	6	37	0.790000021457672	0	2025-04-04 16:00:00.000	2025
CMP1015	Back to School Campaign	Facebook	Reel	Promotion	Gen Z	TRUE	19.5599994659424	3345	4039	196	96	17	399.839996337891	0.200000002980232	0.0238000005483627	0.0586000010371208	14	3	24	-0.889999985694885	32	2025-04-15 12:15:00.000	2024
CMP1015	Fall Campaign	X	Reel	Behind the Scenes	Professionals	TRUE	30.7399997711182	5643	6575	588	251	17	2264.7900390625	0.119999997317791	0.0381999984383583	0.10419999808073	10	5	13	0.239999994635582	100	2025-04-02 16:15:00.000	2024
CMP1015	Spring Campaign	Facebook	Video	Behind the Scenes	Parents	TRUE	3.19000005722046	2247	2665	265	142	9	863.510009765625	0.0199999995529652	0.0533000007271767	0.117899999022484	12	4	16	0.529999971389771	20	2025-04-20 09:45:00.000	2025
CMP1015	Spring Campaign	X	Image	Lifestyle	Millennials	FALSE	11.2600002288818	6445	8015	262	147	18	1832.96997070313	0.0799999982118607	0.0183000005781651	0.0406999997794628	15	2	35	0.779999971389771	0	2025-04-28 14:00:00.000	2024
CMP1015	Spring Campaign	LinkedIn	Story	Product Launch	Professionals	TRUE	11.7799997329712	7958	10183	757	416	57	883.869995117188	0.0299999993294477	0.0408999994397163	0.095100000500679	11	2	16	0.629999995231628	8	2025-04-15 07:30:00.000	2024
CMP1015	Holiday Campaign	LinkedIn	Carousel	User Testimonial	Gen X	TRUE	5.34999990463257	4490	7397	270	146	25	3304.09008789063	0.0399999991059303	0.0197000000625849	0.0601000003516674	15	5	22	-0.300000011920929	0	2025-04-01 16:00:00.000	2025
CMP1015	Fall Campaign	X	Image	Behind the Scenes	Gen X	FALSE	5.84000015258789	6390	7281	265	147	27	2945.97998046875	0.0399999991059303	0.0201999992132187	0.0414999984204769	3	5	18	0.330000013113022	0	2025-04-23 15:15:00.000	2025
CMP1015	Summer Campaign	Facebook	Image	User Testimonial	Gen Z	TRUE	17.3099994659424	944	1549	52	34	5	281.350006103516	0.509999990463257	0.0219000000506639	0.0551000013947487	10	10	11	0.589999973773956	0	2025-04-21 14:15:00.000	2024
CMP1015	Spring Campaign	X	Carousel	Behind the Scenes	Gen Z	TRUE	44.2900009155273	4842	7863	272	173	30	2408.38989257813	0.259999990463257	0.0219999998807907	0.0562000013887882	15	3	13	0.219999998807907	0	2025-04-02 06:45:00.000	2025
CMP1015	Back to School Campaign	TikTok	Image	Lifestyle	Professionals	FALSE	4.01999998092651	504	734	20	10	1	138.199996948242	0.400000005960464	0.0136000001803041	0.0397000014781952	4	1	37	-0.239999994635582	0	2025-04-22 22:30:00.000	2025
CMP1015	Spring Campaign	Instagram	Image	Product Launch	Gen X	TRUE	8.48999977111816	1241	1761	82	27	1	103.040000915527	0.310000002384186	0.0153000000864267	0.066100001335144	7	4	26	-0.200000002980232	0	2025-04-03 17:45:00.000	2025
CMP1015	Spring Campaign	TikTok	Reel	User Testimonial	Millennials	TRUE	8.89000034332275	692	994	69	25	2	170.610000610352	0.360000014305115	0.0252000000327826	0.0996999964118004	15	5	47	-0.119999997317791	96	2025-04-13 07:00:00.000	2024
CMP1015	Spring Campaign	X	Story	Product Launch	Millennials	TRUE	106.230003356934	8314	10203	406	249	25	1868.39001464844	0.430000007152557	0.0243999995291233	0.0487999990582466	1	10	50	0.400000005960464	108	2025-04-21 06:15:00.000	2025
CMP1015	Fall Campaign	LinkedIn	Image	Behind the Scenes	Millennials	TRUE	18.0599994659424	7182	10046	398	196	18	1890.77001953125	0.0900000035762787	0.0195000004023314	0.0553999990224838	8	9	30	0.280000001192093	0	2025-04-10 18:45:00.000	2024
CMP1015	Fall Campaign	X	Video	Product Launch	Gen Z	TRUE	13.2299995422363	3068	3558	69	38	2	96.6699981689453	0.349999994039536	0.0107000004500151	0.0225000008940697	7	2	28	-0.430000007152557	64	2025-04-28 20:45:00.000	2024
CMP1015	Holiday Campaign	TikTok	Carousel	User Testimonial	Gen Z	TRUE	81.8099975585938	6044	7800	697	325	38	2394.64990234375	0.25	0.0417000018060207	0.115299999713898	9	10	15	-0.330000013113022	0	2025-04-20 06:30:00.000	2025
CMP1016	Fall Campaign	LinkedIn	Story	Behind the Scenes	Professionals	TRUE	7.46000003814697	2227	2503	90	61	3	416.380004882813	0.119999997317791	0.0243999995291233	0.0403999984264374	13	6	13	-0.730000019073486	32	2025-05-18 22:45:00.000	2024
CMP1016	Back to School Campaign	X	Carousel	Promotion	Millennials	TRUE	195.910003662109	21212	25965	1870	988	131	18791.490234375	0.200000002980232	0.0381000004708767	0.0882000029087067	5	1	31	0.300000011920929	0	2025-05-16 11:00:00.000	2025
CMP1016	Back to School Campaign	TikTok	Reel	Product Launch	Parents	TRUE	4.34000015258789	6363	9557	231	151	26	1275.75	0.0299999993294477	0.0157999992370605	0.0362999998033047	9	4	22	0.310000002384186	36	2025-05-11 20:15:00.000	2025
CMP1016	Fall Campaign	X	Reel	Product Launch	Professionals	TRUE	58.2000007629395	4233	6830	270	97	11	1504.96997070313	0.600000023841858	0.0142000000923872	0.0637999996542931	5	0	27	0.129999995231628	104	2025-05-06 06:30:00.000	2025
CMP1016	Summer Campaign	TikTok	Story	Lifestyle	Parents	TRUE	33.0999984741211	8434	12186	417	273	36	4507.0498046875	0.119999997317791	0.0223999992012978	0.0494000017642975	7	8	34	0.340000003576279	37	2025-05-16 12:15:00.000	2025
CMP1016	Holiday Campaign	TikTok	Image	Lifestyle	Professionals	TRUE	81.5699996948242	13182	16810	425	184	29	2412.81005859375	0.439999997615814	0.0109000001102686	0.032200001180172	12	6	33	0.660000026226044	0	2025-05-24 15:00:00.000	2025
CMP1016	Back to School Campaign	LinkedIn	Image	User Testimonial	Millennials	TRUE	25.6499996185303	3999	5711	297	193	20	1110.40002441406	0.129999995231628	0.0337999984622002	0.0742999985814095	10	8	22	0.439999997615814	0	2025-05-22 09:45:00.000	2024
CMP1016	Summer Campaign	LinkedIn	Reel	Promotion	Professionals	TRUE	191.210006713867	14257	23061	658	202	29	1957.30004882813	0.949999988079071	0.00879999995231628	0.0461999997496605	1	3	40	-0.709999978542328	85	2025-05-24 19:30:00.000	2025
CMP1016	Holiday Campaign	Facebook	Carousel	Promotion	Gen Z	TRUE	66.5100021362305	6412	7354	639	280	33	576.469970703125	0.239999994635582	0.0381000004708767	0.0996999964118004	6	4	12	0.779999971389771	0	2025-05-11 10:15:00.000	2024
CMP1016	Holiday Campaign	Instagram	Story	Product Launch	Professionals	TRUE	27.8500003814697	5523	6351	182	88	15	624.369995117188	0.319999992847443	0.0138999996706843	0.0329999998211861	0	7	31	0.469999998807907	90	2025-05-21 06:45:00.000	2024
CMP1016	Spring Campaign	Instagram	Carousel	Lifestyle	Gen Z	TRUE	17.2000007629395	6525	9205	575	369	30	538.659973144531	0.0500000007450581	0.0401000007987022	0.0881000012159348	11	6	22	0.0500000007450581	0	2025-05-09 19:15:00.000	2024
CMP1016	Summer Campaign	X	Image	Lifestyle	Professionals	TRUE	52	5703	8975	614	373	27	881.940002441406	0.140000000596046	0.0416000001132488	0.107699997723103	6	7	49	0.990000009536743	0	2025-05-10 12:30:00.000	2025
CMP1016	Holiday Campaign	Instagram	Carousel	Behind the Scenes	Professionals	TRUE	58.2200012207031	7926	10288	823	295	50	1838.69995117188	0.200000002980232	0.0286999996751547	0.103799998760223	11	0	38	-0.610000014305115	0	2025-05-25 20:00:00.000	2024
CMP1016	Back to School Campaign	TikTok	Reel	Lifestyle	Millennials	FALSE	6.03999996185303	2090	2501	147	71	8	781	0.0900000035762787	0.0284000001847744	0.0702999979257584	10	2	19	0.28999999165535	108	2025-05-09 18:00:00.000	2024
CMP1016	Holiday Campaign	LinkedIn	Image	User Testimonial	Gen X	TRUE	23.6000003814697	2575	3163	90	53	7	279.420013427734	0.449999988079071	0.0167999994009733	0.0350000001490116	1	0	39	-0.200000002980232	0	2025-05-15 08:15:00.000	2025
CMP1016	Fall Campaign	Facebook	Story	Product Launch	Parents	TRUE	17.8199996948242	3249	4586	214	92	13	1827.93994140625	0.189999997615814	0.0200999993830919	0.0658999979496002	13	3	19	-0.270000010728836	48	2025-05-02 12:15:00.000	2025
CMP1016	Summer Campaign	X	Image	Product Launch	Millennials	TRUE	5.44999980926514	5055	6715	552	169	25	810.659973144531	0.0299999993294477	0.0252000000327826	0.109200000762939	13	0	43	-0.119999997317791	0	2025-05-11 10:45:00.000	2025
CMP1016	Holiday Campaign	Facebook	Carousel	User Testimonial	Gen Z	FALSE	0.270000010728836	2365	3531	123	57	4	361.420013427734	0	0.016100000590086	0.0520000010728836	15	10	30	-0.0799999982118607	0	2025-05-20 09:00:00.000	2024
CMP1016	Fall Campaign	Facebook	Video	Behind the Scenes	Professionals	TRUE	54.4500007629395	10452	11812	542	185	13	1520.51000976563	0.28999999165535	0.0156999994069338	0.0518999993801117	3	8	41	1	12	2025-05-02 14:45:00.000	2025
CMP1016	Fall Campaign	Instagram	Carousel	Lifestyle	Professionals	TRUE	76.129997253418	4762	5413	271	152	25	1984.13000488281	0.5	0.0281000006943941	0.0568999983370304	13	3	18	-0.439999997615814	0	2025-05-11 18:00:00.000	2025
CMP1016	Summer Campaign	Instagram	Image	Lifestyle	Millennials	FALSE	6.03000020980835	6813	8208	642	358	19	2024.94995117188	0.0199999995529652	0.0436000004410744	0.094200000166893	7	6	26	0.629999995231628	0	2025-05-11 13:15:00.000	2024
CMP1016	Spring Campaign	Facebook	Reel	User Testimonial	Professionals	FALSE	2.15000009536743	3682	4128	327	207	37	1029.61999511719	0.00999999977648258	0.0500999987125397	0.0887999981641769	1	8	18	-0.300000011920929	9	2025-05-06 06:30:00.000	2025
CMP1016	Back to School Campaign	Instagram	Reel	Lifestyle	Gen X	TRUE	2.27999997138977	6720	9029	780	468	38	3581.919921875	0	0.0518000014126301	0.116099998354912	9	2	6	1	105	2025-05-04 10:30:00.000	2025
CMP1016	Spring Campaign	X	Reel	Lifestyle	Parents	FALSE	0.629999995231628	1084	1637	65	26	2	111.879997253418	0.0199999995529652	0.0159000009298325	0.0599999986588955	0	6	23	-1	106	2025-05-12 12:30:00.000	2025
CMP1016	Back to School Campaign	TikTok	Image	Lifestyle	Parents	TRUE	68.8399963378906	6341	7719	238	156	10	1392.78002929688	0.439999997615814	0.0201999992132187	0.0375000014901161	7	0	40	0.529999971389771	0	2025-05-05 08:00:00.000	2025
CMP1016	Fall Campaign	Facebook	Reel	Product Launch	Professionals	TRUE	57.4199981689453	7500	8926	427	281	41	5374.89013671875	0.200000002980232	0.0315000005066395	0.0568999983370304	3	4	18	-0.0900000035762787	61	2025-05-27 13:45:00.000	2024
CMP1016	Fall Campaign	LinkedIn	Image	Lifestyle	Gen Z	FALSE	17.9599990844727	8196	11105	837	513	69	4207.60009765625	0.0399999991059303	0.0461999997496605	0.102099999785423	13	0	21	0.0199999995529652	0	2025-05-14 13:45:00.000	2025
CMP1016	Fall Campaign	X	Reel	User Testimonial	Parents	TRUE	23.5200004577637	6678	8551	154	64	6	297.959991455078	0.370000004768372	0.00749999983236194	0.0230999998748302	11	2	8	0.360000014305115	85	2025-05-23 23:15:00.000	2025
CMP1016	Holiday Campaign	X	Image	Promotion	Gen X	TRUE	1.49000000953674	1629	1933	132	64	12	1010.23999023438	0.0199999995529652	0.033100001513958	0.0810000002384186	5	4	40	-0.300000011920929	0	2025-05-16 15:15:00.000	2024
CMP1016	Summer Campaign	Instagram	Video	Lifestyle	Parents	TRUE	44.9799995422363	3728	5701	121	45	8	928.700012207031	1	0.00789999961853027	0.0324999988079071	6	2	47	-0.419999986886978	43	2025-05-12 12:15:00.000	2024
CMP1016	Holiday Campaign	LinkedIn	Image	Promotion	Millennials	TRUE	8.22999954223633	3059	5001	294	176	22	1758.81994628906	0.0500000007450581	0.0351999998092651	0.0961000025272369	3	10	35	0.569999992847443	0	2025-05-11 17:45:00.000	2024
CMP1016	Spring Campaign	X	Reel	Product Launch	Millennials	FALSE	3.54999995231628	217	317	9	5	0	0	0.709999978542328	0.0157999992370605	0.0414999984204769	8	5	17	0.129999995231628	7	2025-05-15 16:15:00.000	2024
CMP1016	Fall Campaign	X	Reel	Promotion	Gen Z	TRUE	49.9900016784668	3085	3657	229	128	19	2635.98999023438	0.389999985694885	0.0350000001490116	0.0741999968886375	5	1	25	-0.439999997615814	8	2025-05-01 09:15:00.000	2025
CMP1016	Back to School Campaign	X	Image	Lifestyle	Gen Z	FALSE	0.0799999982118607	4953	6515	304	192	19	1110.38000488281	0	0.0295000001788139	0.0614000000059605	8	10	45	-0.0700000002980232	0	2025-05-04 21:30:00.000	2025
CMP1016	Holiday Campaign	X	Carousel	Behind the Scenes	Professionals	TRUE	80.5699996948242	12555	16717	578	385	30	4303.02978515625	0.209999993443489	0.0230000000447035	0.046000000089407	15	3	44	0.230000004172325	0	2025-05-10 18:30:00.000	2025
CMP1016	Fall Campaign	X	Image	Promotion	Gen Z	TRUE	40.7999992370605	7029	10802	266	156	29	3523.669921875	0.259999990463257	0.0143999997526407	0.0377999991178513	9	7	24	-0.379999995231628	0	2025-05-12 13:00:00.000	2024
CMP1016	Fall Campaign	Facebook	Carousel	User Testimonial	Professionals	TRUE	52.9799995422363	7905	9932	758	317	25	3212.30004882813	0.170000001788139	0.0318999998271465	0.0958999991416931	10	6	15	0.150000005960464	0	2025-05-21 06:00:00.000	2024
CMP1016	Fall Campaign	LinkedIn	Carousel	Lifestyle	Millennials	FALSE	4.92000007629395	3757	5657	87	48	4	257.730010986328	0.100000001490116	0.008500000461936	0.023199999704957	15	10	7	0.0199999995529652	0	2025-05-03 17:00:00.000	2025
